,TractCode,NAME_2015,Workers - Commute Method_2015,Work From Home_2015,Proportion Work From Home_2015,Workers - Commute Length_2015,Median Commute Length_2015,NAME_2017,Workers - Commute Method_2017,Work From Home_2017,Proportion Work From Home_2017,Workers - Commute Length_2017,Median Commute Length_2017,NAME_2019,Workers - Commute Method_2019,Work From Home_2019,Proportion Work From Home_2019,Workers - Commute Length_2019,Median Commute Length_2019
1249,47065010903,"Census Tract 109.03, Hamilton County, Tennessee",2877,97,3.37,2780,23.51,"Census Tract 109.03, Hamilton County, Tennessee",3066,65,2.12,3001,23.54,"Census Tract 109.03, Hamilton County, Tennessee",3227,114,3.53,3113,24.1
1250,47065011443,"Census Tract 114.43, Hamilton County, Tennessee",2902,96,3.31,2806,21.77,"Census Tract 114.43, Hamilton County, Tennessee",2929,98,3.35,2831,23.77,"Census Tract 114.43, Hamilton County, Tennessee",2676,146,5.46,2530,26.47
1251,47065010305,"Census Tract 103.05, Hamilton County, Tennessee",1360,43,3.16,1317,28.53,"Census Tract 103.05, Hamilton County, Tennessee",1491,50,3.35,1441,33.35,"Census Tract 103.05, Hamilton County, Tennessee",1670,60,3.59,1610,34.97
1252,47065010104,"Census Tract 101.04, Hamilton County, Tennessee",2216,54,2.44,2162,39.81,"Census Tract 101.04, Hamilton County, Tennessee",1959,65,3.32,1894,42.47,"Census Tract 101.04, Hamilton County, Tennessee",1595,72,4.51,1523,44.79
1253,47065011002,"Census Tract 110.02, Hamilton County, Tennessee",3418,119,3.48,3299,29.84,"Census Tract 110.02, Hamilton County, Tennessee",3671,228,6.21,3443,30.98,"Census Tract 110.02, Hamilton County, Tennessee",3543,271,7.65,3272,33.87
1254,47065010103,"Census Tract 101.03, Hamilton County, Tennessee",1965,28,1.42,1937,31.54,"Census Tract 101.03, Hamilton County, Tennessee",1953,10,0.51,1943,31.76,"Census Tract 101.03, Hamilton County, Tennessee",1836,28,1.53,1808,34.03
1255,47065010303,"Census Tract 103.03, Hamilton County, Tennessee",1637,35,2.14,1602,31.49,"Census Tract 103.03, Hamilton County, Tennessee",1508,50,3.32,1458,30.8,"Census Tract 103.03, Hamilton County, Tennessee",1493,31,2.08,1462,31.13
1256,47065011001,"Census Tract 110.01, Hamilton County, Tennessee",735,8,1.09,727,35.48,"Census Tract 110.01, Hamilton County, Tennessee",659,9,1.37,650,37.47,"Census Tract 110.01, Hamilton County, Tennessee",707,44,6.22,663,37.99
1257,47065010435,"Census Tract 104.35, Hamilton County, Tennessee",2566,118,4.6,2448,23.92,"Census Tract 104.35, Hamilton County, Tennessee",2212,85,3.84,2127,22.71,"Census Tract 104.35, Hamilton County, Tennessee",2304,135,5.86,2169,33.31
1258,47065011325,"Census Tract 113.25, Hamilton County, Tennessee",2805,221,7.88,2584,25.99,"Census Tract 113.25, Hamilton County, Tennessee",2805,232,8.27,2573,30.31,"Census Tract 113.25, Hamilton County, Tennessee",2734,359,13.13,2375,31.12
1259,47119010900,"Census Tract 109, Maury County, Tennessee",1439,43,2.99,1396,35.14,"Census Tract 109, Maury County, Tennessee",1666,27,1.62,1639,40.72,"Census Tract 109, Maury County, Tennessee",1550,111,7.16,1439,41.53
1260,47119010400,"Census Tract 104, Maury County, Tennessee",2565,139,5.42,2426,30.44,"Census Tract 104, Maury County, Tennessee",3038,131,4.31,2907,39.12,"Census Tract 104, Maury County, Tennessee",3122,168,5.38,2954,42.96
1261,47119010500,"Census Tract 105, Maury County, Tennessee",1834,0,0.0,1834,28.78,"Census Tract 105, Maury County, Tennessee",1581,2,0.13,1579,30.42,"Census Tract 105, Maury County, Tennessee",1894,14,0.74,1880,32.84
1262,47119011200,"Census Tract 112, Maury County, Tennessee",2696,85,3.15,2611,38.16,"Census Tract 112, Maury County, Tennessee",2579,57,2.21,2522,41.95,"Census Tract 112, Maury County, Tennessee",2868,102,3.56,2766,40.53
1263,47119010600,"Census Tract 106, Maury County, Tennessee",1965,17,0.87,1948,32.53,"Census Tract 106, Maury County, Tennessee",2267,63,2.78,2204,31.1,"Census Tract 106, Maury County, Tennessee",2305,110,4.77,2195,32.55
1264,47085130400,"Census Tract 1304, Humphreys County, Tennessee",987,48,4.86,939,34.03,"Census Tract 1304, Humphreys County, Tennessee",959,8,0.83,951,32.56,"Census Tract 1304, Humphreys County, Tennessee",834,39,4.68,795,36.62
1265,47119010100,"Census Tract 101, Maury County, Tennessee",1569,73,4.65,1496,41.71,"Census Tract 101, Maury County, Tennessee",1529,67,4.38,1462,38.21,"Census Tract 101, Maury County, Tennessee",1583,92,5.81,1491,39.08
1266,47067960500,"Census Tract 9605, Hancock County, Tennessee",893,59,6.61,834,49.34,"Census Tract 9605, Hancock County, Tennessee",868,48,5.53,820,54.28,"Census Tract 9605, Hancock County, Tennessee",804,74,9.2,730,41.3
1267,47067960600,"Census Tract 9606, Hancock County, Tennessee",1232,31,2.52,1201,35.11,"Census Tract 9606, Hancock County, Tennessee",1297,31,2.39,1266,34.84,"Census Tract 9606, Hancock County, Tennessee",1354,26,1.92,1328,32.84
1268,47085130200,"Census Tract 1302, Humphreys County, Tennessee",706,10,1.42,696,27.37,"Census Tract 1302, Humphreys County, Tennessee",753,0,0.0,753,32.5,"Census Tract 1302, Humphreys County, Tennessee",642,5,0.78,637,38.71
1269,47085130500,"Census Tract 1305, Humphreys County, Tennessee",1038,33,3.18,1005,30.26,"Census Tract 1305, Humphreys County, Tennessee",1185,30,2.53,1155,34.28,"Census Tract 1305, Humphreys County, Tennessee",1220,34,2.79,1186,33.01
1270,47085130300,"Census Tract 1303, Humphreys County, Tennessee",1979,136,6.87,1843,28.83,"Census Tract 1303, Humphreys County, Tennessee",1925,37,1.92,1888,30.47,"Census Tract 1303, Humphreys County, Tennessee",2145,110,5.13,2035,39.05
1271,47085130100,"Census Tract 1301, Humphreys County, Tennessee",2218,34,1.53,2184,37.48,"Census Tract 1301, Humphreys County, Tennessee",2278,50,2.19,2228,34.86,"Census Tract 1301, Humphreys County, Tennessee",2494,17,0.68,2477,46.36
1272,47141000600,"Census Tract 6, Putnam County, Tennessee",1501,60,4.0,1441,19.02,"Census Tract 6, Putnam County, Tennessee",1486,59,3.97,1427,18.69,"Census Tract 6, Putnam County, Tennessee",1696,68,4.01,1628,20.77
1273,47141000301,"Census Tract 3.01, Putnam County, Tennessee",1311,33,2.52,1278,32.5,"Census Tract 3.01, Putnam County, Tennessee",1218,27,2.22,1191,30.98,"Census Tract 3.01, Putnam County, Tennessee",1301,22,1.69,1279,26.63
1274,47141001100,"Census Tract 11, Putnam County, Tennessee",2382,54,2.27,2328,33.56,"Census Tract 11, Putnam County, Tennessee",2738,84,3.07,2654,32.26,"Census Tract 11, Putnam County, Tennessee",2849,151,5.3,2698,32.58
1275,47141000200,"Census Tract 2, Putnam County, Tennessee",3993,136,3.41,3857,24.95,"Census Tract 2, Putnam County, Tennessee",4198,155,3.69,4043,25.52,"Census Tract 2, Putnam County, Tennessee",4702,351,7.46,4351,28.31
1276,47141000800,"Census Tract 8, Putnam County, Tennessee",1385,0,0.0,1385,27.14,"Census Tract 8, Putnam County, Tennessee",1527,1,0.07,1526,25.5,"Census Tract 8, Putnam County, Tennessee",1680,21,1.25,1659,23.16
1277,47141000900,"Census Tract 9, Putnam County, Tennessee",2676,22,0.82,2654,31.16,"Census Tract 9, Putnam County, Tennessee",2566,45,1.75,2521,37.01,"Census Tract 9, Putnam County, Tennessee",2844,150,5.27,2694,35.29
1278,47141000700,"Census Tract 7, Putnam County, Tennessee",1309,9,0.69,1300,20.98,"Census Tract 7, Putnam County, Tennessee",1545,38,2.46,1507,23.53,"Census Tract 7, Putnam County, Tennessee",1576,27,1.71,1549,24.41
1279,47141000100,"Census Tract 1, Putnam County, Tennessee",1752,33,1.88,1719,30.09,"Census Tract 1, Putnam County, Tennessee",1816,34,1.87,1782,33.2,"Census Tract 1, Putnam County, Tennessee",2232,76,3.41,2156,34.14
1280,47141001300,"Census Tract 13, Putnam County, Tennessee",1023,46,4.5,977,28.78,"Census Tract 13, Putnam County, Tennessee",975,28,2.87,947,27.31,"Census Tract 13, Putnam County, Tennessee",1027,11,1.07,1016,29.23
1281,47141001000,"Census Tract 10, Putnam County, Tennessee",1498,43,2.87,1455,44.81,"Census Tract 10, Putnam County, Tennessee",1668,21,1.26,1647,39.35,"Census Tract 10, Putnam County, Tennessee",1559,44,2.82,1515,34.88
1282,47141001200,"Census Tract 12, Putnam County, Tennessee",3864,104,2.69,3760,27.72,"Census Tract 12, Putnam County, Tennessee",4681,166,3.55,4515,27.69,"Census Tract 12, Putnam County, Tennessee",4635,136,2.93,4499,28.62
1283,47141000500,"Census Tract 5, Putnam County, Tennessee",895,20,2.23,875,22.48,"Census Tract 5, Putnam County, Tennessee",866,10,1.15,856,21.76,"Census Tract 5, Putnam County, Tennessee",1189,46,3.87,1143,20.89
1284,47141000400,"Census Tract 4, Putnam County, Tennessee",1754,44,2.51,1710,21.93,"Census Tract 4, Putnam County, Tennessee",2079,83,3.99,1996,22.06,"Census Tract 4, Putnam County, Tennessee",2175,145,6.67,2030,22.77
1285,47157021613,"Census Tract 216.13, Shelby County, Tennessee",2381,167,7.01,2214,29.52,"Census Tract 216.13, Shelby County, Tennessee",2290,182,7.95,2108,30.23,"Census Tract 216.13, Shelby County, Tennessee",2380,151,6.34,2229,33.13
1286,47157007300,"Census Tract 73, Shelby County, Tennessee",2093,125,5.97,1968,19.89,"Census Tract 73, Shelby County, Tennessee",1939,141,7.27,1798,20.4,"Census Tract 73, Shelby County, Tennessee",1748,143,8.18,1605,22.54
1287,47157021320,"Census Tract 213.20, Shelby County, Tennessee",3037,98,3.23,2939,21.93,"Census Tract 213.20, Shelby County, Tennessee",2958,152,5.14,2806,22.51,"Census Tract 213.20, Shelby County, Tennessee",3058,74,2.42,2984,24.35
1288,47157020222,"Census Tract 202.22, Shelby County, Tennessee",1327,7,0.53,1320,37.52,"Census Tract 202.22, Shelby County, Tennessee",1392,16,1.15,1376,35.27,"Census Tract 202.22, Shelby County, Tennessee",1356,0,0.0,1356,36.6
1289,47157022410,"Census Tract 224.10, Shelby County, Tennessee",2392,0,0.0,2392,30.45,"Census Tract 224.10, Shelby County, Tennessee",2303,63,2.74,2240,30.11,"Census Tract 224.10, Shelby County, Tennessee",2134,44,2.06,2090,35.56
1290,47157005300,"Census Tract 53, Shelby County, Tennessee",1029,8,0.78,1021,30.45,"Census Tract 53, Shelby County, Tennessee",954,0,0.0,954,28.48,"Census Tract 53, Shelby County, Tennessee",1126,0,0.0,1126,28.8
1291,47157008500,"Census Tract 85, Shelby County, Tennessee",1963,89,4.53,1874,22.2,"Census Tract 85, Shelby County, Tennessee",1999,129,6.45,1870,23.54,"Census Tract 85, Shelby County, Tennessee",1890,126,6.67,1764,23.32
1292,47157020810,"Census Tract 208.10, Shelby County, Tennessee",1568,66,4.21,1502,33.57,"Census Tract 208.10, Shelby County, Tennessee",1442,99,6.87,1343,35.29,"Census Tract 208.10, Shelby County, Tennessee",1397,52,3.72,1345,36.17
1293,47157021520,"Census Tract 215.20, Shelby County, Tennessee",5469,418,7.64,5051,28.32,"Census Tract 215.20, Shelby County, Tennessee",6909,455,6.59,6454,28.71,"Census Tract 215.20, Shelby County, Tennessee",7299,337,4.62,6962,28.81
1294,47157005700,"Census Tract 57, Shelby County, Tennessee",731,0,0.0,731,23.44,"Census Tract 57, Shelby County, Tennessee",783,28,3.58,755,23.22,"Census Tract 57, Shelby County, Tennessee",843,32,3.8,811,29.02
1295,47157020300,"Census Tract 203, Shelby County, Tennessee",2386,55,2.31,2331,30.47,"Census Tract 203, Shelby County, Tennessee",2568,65,2.53,2503,30.79,"Census Tract 203, Shelby County, Tennessee",1928,141,7.31,1787,32.26
1296,47157020820,"Census Tract 208.20, Shelby County, Tennessee",4012,210,5.23,3802,32.76,"Census Tract 208.20, Shelby County, Tennessee",4109,177,4.31,3932,31.18,"Census Tract 208.20, Shelby County, Tennessee",4349,167,3.84,4182,32.47
1297,47157021135,"Census Tract 211.35, Shelby County, Tennessee",3352,22,0.66,3330,34.28,"Census Tract 211.35, Shelby County, Tennessee",3355,15,0.45,3340,31.71,"Census Tract 211.35, Shelby County, Tennessee",3517,27,0.77,3490,28.99
1298,47157009200,"Census Tract 92, Shelby County, Tennessee",3890,111,2.85,3779,22.37,"Census Tract 92, Shelby County, Tennessee",4042,198,4.9,3844,22.34,"Census Tract 92, Shelby County, Tennessee",3981,204,5.12,3777,23.15
1299,47157021138,"Census Tract 211.38, Shelby County, Tennessee",1778,88,4.95,1690,29.91,"Census Tract 211.38, Shelby County, Tennessee",2048,135,6.59,1913,29.57,"Census Tract 211.38, Shelby County, Tennessee",2109,195,9.25,1914,29.74
1300,47157003300,"Census Tract 33, Shelby County, Tennessee",1401,46,3.28,1355,23.4,"Census Tract 33, Shelby County, Tennessee",1527,132,8.64,1395,25.03,"Census Tract 33, Shelby County, Tennessee",1393,145,10.41,1248,24.52
1301,47157000600,"Census Tract 6, Shelby County, Tennessee",468,0,0.0,468,26.85,"Census Tract 6, Shelby County, Tennessee",466,28,6.01,438,32.47,"Census Tract 6, Shelby County, Tennessee",523,31,5.93,492,32.76
1302,47157021331,"Census Tract 213.31, Shelby County, Tennessee",1607,143,8.9,1464,23.47,"Census Tract 213.31, Shelby County, Tennessee",1589,105,6.61,1484,24.92,"Census Tract 213.31, Shelby County, Tennessee",1683,108,6.42,1575,25.88
1303,47157021352,"Census Tract 213.52, Shelby County, Tennessee",3233,237,7.33,2996,24.77,"Census Tract 213.52, Shelby County, Tennessee",3256,312,9.58,2944,27.33,"Census Tract 213.52, Shelby County, Tennessee",3091,318,10.29,2773,26.76
1304,47069950300,"Census Tract 9503, Hardeman County, Tennessee",1142,67,5.87,1075,20.7,"Census Tract 9503, Hardeman County, Tennessee",1150,96,8.35,1054,26.28,"Census Tract 9503, Hardeman County, Tennessee",1077,7,0.65,1070,34.79
1305,47157021410,"Census Tract 214.10, Shelby County, Tennessee",1318,108,8.19,1210,23.85,"Census Tract 214.10, Shelby County, Tennessee",1385,91,6.57,1294,24.72,"Census Tract 214.10, Shelby County, Tennessee",1474,104,7.06,1370,25.56
1306,47157022130,"Census Tract 221.30, Shelby County, Tennessee",2369,0,0.0,2369,25.57,"Census Tract 221.30, Shelby County, Tennessee",2266,0,0.0,2266,32.85,"Census Tract 221.30, Shelby County, Tennessee",2364,0,0.0,2364,27.64
1307,47157020210,"Census Tract 202.10, Shelby County, Tennessee",2803,153,5.46,2650,31.45,"Census Tract 202.10, Shelby County, Tennessee",2578,125,4.85,2453,30.34,"Census Tract 202.10, Shelby County, Tennessee",2501,97,3.88,2404,29.61
1308,47157010120,"Census Tract 101.20, Shelby County, Tennessee",1641,27,1.65,1614,22.88,"Census Tract 101.20, Shelby County, Tennessee",1937,59,3.05,1878,25.54,"Census Tract 101.20, Shelby County, Tennessee",1860,18,0.97,1842,31.14
1309,47157020610,"Census Tract 206.10, Shelby County, Tennessee",2020,15,0.74,2005,23.61,"Census Tract 206.10, Shelby County, Tennessee",2195,15,0.68,2180,24.66,"Census Tract 206.10, Shelby County, Tennessee",2158,26,1.2,2132,25.69
1310,47019070900,"Census Tract 709, Carter County, Tennessee",1796,54,3.01,1742,20.53,"Census Tract 709, Carter County, Tennessee",1756,108,6.15,1648,19.45,"Census Tract 709, Carter County, Tennessee",1675,120,7.16,1555,20.85
1311,47161110200,"Census Tract 1102, Stewart County, Tennessee",2020,87,4.31,1933,39.2,"Census Tract 1102, Stewart County, Tennessee",2342,61,2.6,2281,38.71,"Census Tract 1102, Stewart County, Tennessee",2597,48,1.85,2549,35.96
1312,47161980200,"Census Tract 9802, Stewart County, Tennessee",0,0,,0,0.0,"Census Tract 9802, Stewart County, Tennessee",0,0,,0,0.0,"Census Tract 9802, Stewart County, Tennessee",0,0,,0,0.0
1313,47161980100,"Census Tract 9801, Stewart County, Tennessee",0,0,,0,0.0,"Census Tract 9801, Stewart County, Tennessee",0,0,,0,0.0,"Census Tract 9801, Stewart County, Tennessee",0,0,,0,0.0
1314,47161110600,"Census Tract 1106, Stewart County, Tennessee",986,27,2.74,959,41.98,"Census Tract 1106, Stewart County, Tennessee",958,28,2.92,930,51.21,"Census Tract 1106, Stewart County, Tennessee",919,44,4.79,875,56.4
1315,47097050200,"Census Tract 502, Lauderdale County, Tennessee",1523,8,0.53,1515,22.78,"Census Tract 502, Lauderdale County, Tennessee",1334,0,0.0,1334,25.8,"Census Tract 502, Lauderdale County, Tennessee",1251,0,0.0,1251,29.59
1316,47097050100,"Census Tract 501, Lauderdale County, Tennessee",476,0,0.0,476,33.08,"Census Tract 501, Lauderdale County, Tennessee",408,19,4.66,389,32.42,"Census Tract 501, Lauderdale County, Tennessee",431,14,3.25,417,43.73
1317,47097050300,"Census Tract 503, Lauderdale County, Tennessee",1048,15,1.43,1033,38.48,"Census Tract 503, Lauderdale County, Tennessee",1099,15,1.36,1084,34.92,"Census Tract 503, Lauderdale County, Tennessee",1166,11,0.94,1155,39.98
1318,47097050600,"Census Tract 506, Lauderdale County, Tennessee",759,4,0.53,755,26.26,"Census Tract 506, Lauderdale County, Tennessee",759,17,2.24,742,26.34,"Census Tract 506, Lauderdale County, Tennessee",741,29,3.91,712,30.1
1319,47097050400,"Census Tract 504, Lauderdale County, Tennessee",1179,15,1.27,1164,30.86,"Census Tract 504, Lauderdale County, Tennessee",1287,25,1.94,1262,29.66,"Census Tract 504, Lauderdale County, Tennessee",1253,14,1.12,1239,32.48
1320,47157001600,"Census Tract 16, Shelby County, Tennessee",1491,98,6.57,1393,20.81,"Census Tract 16, Shelby County, Tennessee",1500,120,8.0,1380,19.59,"Census Tract 16, Shelby County, Tennessee",1425,83,5.82,1342,20.54
1321,47091956200,"Census Tract 9562, Johnson County, Tennessee",861,92,10.69,769,42.66,"Census Tract 9562, Johnson County, Tennessee",811,60,7.4,751,44.14,"Census Tract 9562, Johnson County, Tennessee",959,87,9.07,872,35.08
1322,47091956300,"Census Tract 9563, Johnson County, Tennessee",2102,214,10.18,1888,25.27,"Census Tract 9563, Johnson County, Tennessee",1952,132,6.76,1820,22.37,"Census Tract 9563, Johnson County, Tennessee",1648,155,9.41,1493,23.8
1323,47091956000,"Census Tract 9560, Johnson County, Tennessee",248,17,6.85,231,54.52,"Census Tract 9560, Johnson County, Tennessee",272,0,0.0,272,56.52,"Census Tract 9560, Johnson County, Tennessee",383,18,4.7,365,53.16
1324,47091956400,"Census Tract 9564, Johnson County, Tennessee",1634,0,0.0,1634,31.17,"Census Tract 9564, Johnson County, Tennessee",1481,2,0.14,1479,29.35,"Census Tract 9564, Johnson County, Tennessee",1558,33,2.12,1525,27.58
1325,47091956100,"Census Tract 9561, Johnson County, Tennessee",1088,72,6.62,1016,38.1,"Census Tract 9561, Johnson County, Tennessee",1027,65,6.33,962,34.59,"Census Tract 9561, Johnson County, Tennessee",1058,25,2.36,1033,30.58
1326,47157007810,"Census Tract 78.10, Shelby County, Tennessee",619,0,0.0,619,34.48,"Census Tract 78.10, Shelby County, Tennessee",660,0,0.0,660,34.42,"Census Tract 78.10, Shelby County, Tennessee",521,22,4.22,499,24.65
1327,47033961000,"Census Tract 9610, Crockett County, Tennessee",896,63,7.03,833,28.39,"Census Tract 9610, Crockett County, Tennessee",868,52,5.99,816,28.75,"Census Tract 9610, Crockett County, Tennessee",917,52,5.67,865,31.51
1328,47033961400,"Census Tract 9614, Crockett County, Tennessee",1636,95,5.81,1541,27.22,"Census Tract 9614, Crockett County, Tennessee",1797,45,2.5,1752,29.2,"Census Tract 9614, Crockett County, Tennessee",1755,29,1.65,1726,29.03
1329,47033961200,"Census Tract 9612, Crockett County, Tennessee",793,0,0.0,793,32.77,"Census Tract 9612, Crockett County, Tennessee",822,4,0.49,818,33.14,"Census Tract 9612, Crockett County, Tennessee",793,22,2.77,771,35.17
1330,47033961100,"Census Tract 9611, Crockett County, Tennessee",1364,7,0.51,1357,25.13,"Census Tract 9611, Crockett County, Tennessee",1580,0,0.0,1580,24.07,"Census Tract 9611, Crockett County, Tennessee",1525,0,0.0,1525,25.7
1331,47033961300,"Census Tract 9613, Crockett County, Tennessee",946,41,4.33,905,30.0,"Census Tract 9613, Crockett County, Tennessee",882,12,1.36,870,30.14,"Census Tract 9613, Crockett County, Tennessee",994,19,1.91,975,29.81
1332,47157003100,"Census Tract 31, Shelby County, Tennessee",2242,49,2.19,2193,20.85,"Census Tract 31, Shelby County, Tennessee",2157,64,2.97,2093,21.4,"Census Tract 31, Shelby County, Tennessee",2256,118,5.23,2138,22.63
1333,47157003200,"Census Tract 32, Shelby County, Tennessee",1935,95,4.91,1840,20.83,"Census Tract 32, Shelby County, Tennessee",1988,101,5.08,1887,21.58,"Census Tract 32, Shelby County, Tennessee",2135,80,3.75,2055,20.59
