,LATITUDE,LONGITUDE,TractCode,geometry,GEOID10,NAME10,UATYP10,ALAND10
784,35.168387,-88.594737,47109930500,POINT (-88.59473699999999 35.168387),80578,"Selmer, TN",C,12114188.0
789,36.513327000000004,-86.023903,47111970300,POINT (-86.023903 36.513327),46099,"Lafayette, TN",C,10279715.0
791,35.659056,-88.80795,47113000100,POINT (-88.80795000000001 35.659056),42265,"Jackson, TN",U,132386179.0
792,35.655446999999995,-88.848118,47113000200,POINT (-88.848118 35.655447),42265,"Jackson, TN",U,132386179.0
793,35.63698,-88.838259,47113000300,POINT (-88.83825899999999 35.63698),42265,"Jackson, TN",U,132386179.0
794,35.642596000000005,-88.815402,47113000400,POINT (-88.81540200000001 35.642596),42265,"Jackson, TN",U,132386179.0
795,35.632263,-88.798425,47113000500,POINT (-88.79842499999999 35.632263),42265,"Jackson, TN",U,132386179.0
796,35.631894,-88.815903,47113000600,POINT (-88.81590300000001 35.631894),42265,"Jackson, TN",U,132386179.0
797,35.622159,-88.82589300000001,47113000700,POINT (-88.82589300000001 35.622159),42265,"Jackson, TN",U,132386179.0
798,35.617007,-88.819678,47113000800,POINT (-88.819678 35.617007),42265,"Jackson, TN",U,132386179.0
799,35.620028000000005,-88.80152700000001,47113000900,POINT (-88.80152700000001 35.620028),42265,"Jackson, TN",U,132386179.0
800,35.614047,-88.789637,47113001000,POINT (-88.789637 35.614047),42265,"Jackson, TN",U,132386179.0
801,35.60606,-88.798899,47113001100,POINT (-88.79889900000001 35.60606),42265,"Jackson, TN",U,132386179.0
802,35.560555,-88.810836,47113001300,POINT (-88.81083599999999 35.560555),42265,"Jackson, TN",U,132386179.0
805,35.697672999999995,-88.779089,47113001501,POINT (-88.779089 35.69767299999999),42265,"Jackson, TN",U,132386179.0
807,35.680315,-88.819852,47113001603,POINT (-88.819852 35.680315),42265,"Jackson, TN",U,132386179.0
808,35.678926000000004,-88.841916,47113001604,POINT (-88.841916 35.678926),42265,"Jackson, TN",U,132386179.0
810,35.70596,-88.85282,47113001606,POINT (-88.85281999999999 35.70596),42265,"Jackson, TN",U,132386179.0
811,35.704449,-88.823199,47113001607,POINT (-88.823199 35.704449),42265,"Jackson, TN",U,132386179.0
814,35.701786,-88.887284,47113001610,POINT (-88.88728399999999 35.701786),42265,"Jackson, TN",U,132386179.0
822,35.01763,-85.69619300000001,47115050301,POINT (-85.69619300000001 35.01763),83377,"South Pittsburg, TN--AL",C,12823396.0
826,35.447669,-86.817716,47117955200,POINT (-86.817716 35.447669),49258,"Lewisburg, TN",C,18995766.0
827,35.458667999999996,-86.800795,47117955300,POINT (-86.80079499999999 35.458668),49258,"Lewisburg, TN",C,18995766.0
828,35.441759000000005,-86.800196,47117955400,POINT (-86.800196 35.441759),49258,"Lewisburg, TN",C,18995766.0
835,35.64099,-87.01696700000001,47119010400,POINT (-87.01696700000001 35.64099),18991,"Columbia, TN",C,64528204.0
836,35.602916,-87.02141800000001,47119010500,POINT (-87.02141800000001 35.602916),18991,"Columbia, TN",C,64528204.0
837,35.623528,-87.045923,47119010600,POINT (-87.045923 35.623528),18991,"Columbia, TN",C,64528204.0
838,35.602163,-87.047657,47119010700,POINT (-87.047657 35.602163),18991,"Columbia, TN",C,64528204.0
839,35.599115000000005,-87.09020600000001,47119010801,POINT (-87.09020600000001 35.599115),18991,"Columbia, TN",C,64528204.0
840,35.620209,-87.09297600000001,47119010802,POINT (-87.09297600000001 35.620209),18991,"Columbia, TN",C,64528204.0
844,35.579475,-87.084908,47119011101,POINT (-87.084908 35.579475),18991,"Columbia, TN",C,64528204.0
852,35.610973,-84.474357,47123925200,POINT (-84.474357 35.610973),86140,"Sweetwater, TN",C,14008710.0
854,35.514773,-84.339934,47123925400,POINT (-84.339934 35.514773),53254,"Madisonville, TN",C,16493828.0
857,36.527177,-87.35544200000001,47125100100,POINT (-87.35544200000001 36.527177),17317,"Clarksville, TN--KY",U,283433117.0
858,36.517075,-87.357493,47125100200,POINT (-87.35749300000001 36.517075),17317,"Clarksville, TN--KY",U,283433117.0
859,36.498967,-87.35783599999999,47125100300,POINT (-87.35783599999999 36.498967),17317,"Clarksville, TN--KY",U,283433117.0
860,36.515043,-87.339055,47125100400,POINT (-87.339055 36.515043),17317,"Clarksville, TN--KY",U,283433117.0
861,36.507134,-87.310826,47125100500,POINT (-87.31082600000001 36.507134),17317,"Clarksville, TN--KY",U,283433117.0
862,36.525483,-87.30319399999999,47125100601,POINT (-87.30319399999999 36.525483),17317,"Clarksville, TN--KY",U,283433117.0
863,36.518248,-87.291474,47125100602,POINT (-87.29147399999999 36.518248),17317,"Clarksville, TN--KY",U,283433117.0
864,36.526429,-87.336166,47125100700,POINT (-87.33616600000001 36.526429),17317,"Clarksville, TN--KY",U,283433117.0
865,36.536938,-87.35414899999999,47125100800,POINT (-87.35414899999999 36.536938),17317,"Clarksville, TN--KY",U,283433117.0
866,36.548547,-87.378517,47125100900,POINT (-87.378517 36.548547),17317,"Clarksville, TN--KY",U,283433117.0
867,36.566492,-87.392264,47125101001,POINT (-87.392264 36.566492),17317,"Clarksville, TN--KY",U,283433117.0
868,36.569846000000005,-87.37694499999999,47125101002,POINT (-87.37694499999999 36.56984600000001),17317,"Clarksville, TN--KY",U,283433117.0
869,36.568487,-87.412988,47125101101,POINT (-87.412988 36.568487),17317,"Clarksville, TN--KY",U,283433117.0
870,36.560757,-87.424998,47125101102,POINT (-87.424998 36.560757),17317,"Clarksville, TN--KY",U,283433117.0
872,36.577503,-87.42704599999999,47125101201,POINT (-87.42704599999999 36.577503),17317,"Clarksville, TN--KY",U,283433117.0
873,36.587498,-87.431278,47125101202,POINT (-87.43127800000001 36.587498),17317,"Clarksville, TN--KY",U,283433117.0
874,36.636655,-87.403826,47125101303,POINT (-87.403826 36.636655),17317,"Clarksville, TN--KY",U,283433117.0
875,36.618005,-87.423687,47125101304,POINT (-87.423687 36.618005),17317,"Clarksville, TN--KY",U,283433117.0
877,36.592189000000005,-87.397797,47125101306,POINT (-87.397797 36.592189),17317,"Clarksville, TN--KY",U,283433117.0
878,36.581697999999996,-87.39947099999999,47125101307,POINT (-87.39947099999999 36.581698),17317,"Clarksville, TN--KY",U,283433117.0
879,36.618315,-87.444822,47125101400,POINT (-87.444822 36.618315),17317,"Clarksville, TN--KY",U,283433117.0
881,36.479749,-87.37791999999999,47125101600,POINT (-87.37791999999999 36.479749),17317,"Clarksville, TN--KY",U,283433117.0
884,36.508595,-87.228077,47125101803,POINT (-87.228077 36.508595),17317,"Clarksville, TN--KY",U,283433117.0
885,36.525494,-87.205802,47125101804,POINT (-87.20580200000001 36.525494),17317,"Clarksville, TN--KY",U,283433117.0
886,36.542725,-87.31621700000001,47125101902,POINT (-87.31621700000001 36.542725),17317,"Clarksville, TN--KY",U,283433117.0
887,36.560902,-87.285616,47125101903,POINT (-87.285616 36.560902),17317,"Clarksville, TN--KY",U,283433117.0
889,36.562404,-87.33470200000001,47125102001,POINT (-87.33470200000001 36.562404),17317,"Clarksville, TN--KY",U,283433117.0
890,36.594165999999994,-87.33721800000001,47125102002,POINT (-87.33721800000001 36.59416599999999),17317,"Clarksville, TN--KY",U,283433117.0
891,36.620206,-87.337456,47125102003,POINT (-87.337456 36.620206),17317,"Clarksville, TN--KY",U,283433117.0
892,36.633496,-87.344148,47125102004,POINT (-87.344148 36.633496),17317,"Clarksville, TN--KY",U,283433117.0
893,36.596846,-87.30238299999999,47125102005,POINT (-87.30238299999999 36.596846),17317,"Clarksville, TN--KY",U,283433117.0
894,36.63051,-87.295302,47125102006,POINT (-87.29530200000001 36.63051),17317,"Clarksville, TN--KY",U,283433117.0
895,36.604902,-87.471604,47125980100,POINT (-87.471604 36.604902),17317,"Clarksville, TN--KY",U,283433117.0
909,36.429159999999996,-89.04039,47131965600,POINT (-89.04039 36.42916),89569,"Union City, TN",C,17521685.0
910,36.410736,-89.035212,47131965700,POINT (-89.035212 36.410736),89569,"Union City, TN",C,17521685.0
928,36.13988,-85.26508299999999,47141000100,POINT (-85.26508299999999 36.13988),58438,"Monterey, TN",C,7449451.0
929,36.198929,-85.450767,47141000200,POINT (-85.450767 36.198929),19828,"Cookeville, TN",C,115248012.0
931,36.189219,-85.509628,47141000302,POINT (-85.50962800000001 36.189219),19828,"Cookeville, TN",C,115248012.0
932,36.194463,-85.481185,47141000303,POINT (-85.481185 36.194463),19828,"Cookeville, TN",C,115248012.0
933,36.175641999999996,-85.481126,47141000400,POINT (-85.481126 36.175642),19828,"Cookeville, TN",C,115248012.0
934,36.163714,-85.487657,47141000500,POINT (-85.487657 36.163714),19828,"Cookeville, TN",C,115248012.0
935,36.149983,-85.504876,47141000600,POINT (-85.504876 36.149983),19828,"Cookeville, TN",C,115248012.0
936,36.15855,-85.520103,47141000700,POINT (-85.52010300000001 36.15855),19828,"Cookeville, TN",C,115248012.0
937,36.173677000000005,-85.513612,47141000800,POINT (-85.51361199999999 36.173677),19828,"Cookeville, TN",C,115248012.0
941,36.1121,-85.513966,47141001200,POINT (-85.513966 36.1121),19828,"Cookeville, TN",C,115248012.0
947,35.499734000000004,-85.011922,47143975401,POINT (-85.011922 35.499734),22555,"Dayton, TN",C,23580105.0
951,35.863442,-84.503739,47145030202,POINT (-84.503739 35.863442),36946,"Harriman--Kingston--Rockwood, TN",C,74049448.0
954,35.873697,-84.673384,47145030500,POINT (-84.673384 35.873697),36946,"Harriman--Kingston--Rockwood, TN",C,74049448.0
955,35.875135,-84.557152,47145030600,POINT (-84.557152 35.875135),36946,"Harriman--Kingston--Rockwood, TN",C,74049448.0
964,36.497115,-86.9048,47147080301,POINT (-86.90479999999999 36.497115),83993,"Springfield, TN",C,31183748.0
965,36.506322,-86.889549,47147080302,POINT (-86.889549 36.506322),83993,"Springfield, TN",C,31183748.0
966,36.499897999999995,-86.86932900000001,47147080401,POINT (-86.86932900000001 36.49989799999999),83993,"Springfield, TN",C,31183748.0
967,36.483138000000004,-86.875943,47147080402,POINT (-86.87594300000001 36.483138),83993,"Springfield, TN",C,31183748.0
999,35.878797999999996,-86.444182,47149040901,POINT (-86.444182 35.878798),60733,"Murfreesboro, TN",U,200387944.0
1000,35.850659,-86.467201,47149040902,POINT (-86.467201 35.850659),60733,"Murfreesboro, TN",U,200387944.0
1001,35.829426,-86.452077,47149040903,POINT (-86.452077 35.829426),60733,"Murfreesboro, TN",U,200387944.0
1002,35.826122,-86.434866,47149040904,POINT (-86.434866 35.826122),60733,"Murfreesboro, TN",U,200387944.0
1003,35.797877,-86.419448,47149040905,POINT (-86.419448 35.797877),60733,"Murfreesboro, TN",U,200387944.0
1005,35.901035,-86.36192,47149041101,POINT (-86.36192 35.901035),60733,"Murfreesboro, TN",U,200387944.0
1008,35.795257,-86.336203,47149041202,POINT (-86.336203 35.795257),60733,"Murfreesboro, TN",U,200387944.0
1009,35.899559,-86.403649,47149041301,POINT (-86.403649 35.899559),60733,"Murfreesboro, TN",U,200387944.0
1010,35.883474,-86.400828,47149041302,POINT (-86.400828 35.883474),60733,"Murfreesboro, TN",U,200387944.0
1011,35.877689000000004,-86.36875,47149041401,POINT (-86.36875000000001 35.877689),60733,"Murfreesboro, TN",U,200387944.0
1012,35.866675,-86.368606,47149041402,POINT (-86.368606 35.866675),60733,"Murfreesboro, TN",U,200387944.0
1013,35.862739000000005,-86.354488,47149041403,POINT (-86.354488 35.862739),60733,"Murfreesboro, TN",U,200387944.0
1014,35.847297,-86.363842,47149041500,POINT (-86.36384200000001 35.847297),60733,"Murfreesboro, TN",U,200387944.0
1015,35.852286,-86.381924,47149041600,POINT (-86.381924 35.852286),60733,"Murfreesboro, TN",U,200387944.0
1016,35.866805,-86.399771,47149041700,POINT (-86.399771 35.866805),60733,"Murfreesboro, TN",U,200387944.0
1017,35.827113,-86.40646,47149041800,POINT (-86.40646 35.827113),60733,"Murfreesboro, TN",U,200387944.0
1018,35.836055,-86.37735,47149041900,POINT (-86.37735000000001 35.836055),60733,"Murfreesboro, TN",U,200387944.0
1019,35.823014,-86.373401,47149042000,POINT (-86.373401 35.823014),60733,"Murfreesboro, TN",U,200387944.0
1020,35.831171999999995,-86.355823,47149042100,POINT (-86.355823 35.831172),60733,"Murfreesboro, TN",U,200387944.0
1028,35.362175,-85.398637,47153060101,POINT (-85.39863699999999 35.362175),25025,"Dunlap, TN",C,11329618.0
1041,35.853558,-83.558965,47155080801,POINT (-83.558965 35.853558),80713,"Sevierville, TN",C,64767840.0
1042,35.850224,-83.522572,47155080802,POINT (-83.522572 35.850224),80713,"Sevierville, TN",C,64767840.0
1049,35.172994,-90.05167900000001,47157000100,POINT (-90.05167900000001 35.172994),56116,"Memphis, TN--MS--AR",U,1287947600.0
1050,35.166441,-90.039926,47157000200,POINT (-90.03992599999999 35.166441),56116,"Memphis, TN--MS--AR",U,1287947600.0
1051,35.16899,-90.03057,47157000300,POINT (-90.03057 35.16899),56116,"Memphis, TN--MS--AR",U,1287947600.0
1052,35.174228,-90.01966999999999,47157000400,POINT (-90.01966999999999 35.174228),56116,"Memphis, TN--MS--AR",U,1287947600.0
1053,35.177819,-89.986829,47157000600,POINT (-89.986829 35.177819),56116,"Memphis, TN--MS--AR",U,1287947600.0
1054,35.166434,-89.994682,47157000700,POINT (-89.994682 35.166434),56116,"Memphis, TN--MS--AR",U,1287947600.0
1055,35.176863,-89.975725,47157000800,POINT (-89.975725 35.176863),56116,"Memphis, TN--MS--AR",U,1287947600.0
1056,35.163919,-89.978188,47157000900,POINT (-89.978188 35.163919),56116,"Memphis, TN--MS--AR",U,1287947600.0
1057,35.166606,-89.941209,47157001100,POINT (-89.941209 35.166606),56116,"Memphis, TN--MS--AR",U,1287947600.0
1058,35.156240999999994,-89.93615,47157001200,POINT (-89.93615 35.15624099999999),56116,"Memphis, TN--MS--AR",U,1287947600.0
1059,35.156895,-89.950537,47157001300,POINT (-89.950537 35.156895),56116,"Memphis, TN--MS--AR",U,1287947600.0
1060,35.153898,-89.959242,47157001400,POINT (-89.959242 35.153898),56116,"Memphis, TN--MS--AR",U,1287947600.0
1061,35.15381,-89.975679,47157001500,POINT (-89.975679 35.15381),56116,"Memphis, TN--MS--AR",U,1287947600.0
1062,35.154269,-89.990791,47157001600,POINT (-89.990791 35.154269),56116,"Memphis, TN--MS--AR",U,1287947600.0
1063,35.159085,-90.004587,47157001700,POINT (-90.004587 35.159085),56116,"Memphis, TN--MS--AR",U,1287947600.0
1064,35.162692,-90.023794,47157001900,POINT (-90.023794 35.162692),56116,"Memphis, TN--MS--AR",U,1287947600.0
1065,35.160552,-90.03365,47157002000,POINT (-90.03364999999999 35.160552),56116,"Memphis, TN--MS--AR",U,1287947600.0
1066,35.160041,-90.042603,47157002100,POINT (-90.042603 35.160041),56116,"Memphis, TN--MS--AR",U,1287947600.0
1067,35.151277,-90.025743,47157002400,POINT (-90.02574300000001 35.151277),56116,"Memphis, TN--MS--AR",U,1287947600.0
1068,35.150803,-90.015778,47157002500,POINT (-90.015778 35.150803),56116,"Memphis, TN--MS--AR",U,1287947600.0
1069,35.148007,-90.00405400000001,47157002600,POINT (-90.00405400000001 35.148007),56116,"Memphis, TN--MS--AR",U,1287947600.0
1070,35.142445,-89.976991,47157002700,POINT (-89.976991 35.142445),56116,"Memphis, TN--MS--AR",U,1287947600.0
1071,35.142165000000006,-89.959968,47157002800,POINT (-89.959968 35.14216500000001),56116,"Memphis, TN--MS--AR",U,1287947600.0
1072,35.13902,-89.936657,47157002900,POINT (-89.936657 35.13902),56116,"Memphis, TN--MS--AR",U,1287947600.0
1073,35.13667,-89.95461800000001,47157003000,POINT (-89.95461800000001 35.13667),56116,"Memphis, TN--MS--AR",U,1287947600.0
1074,35.133125,-89.98192399999999,47157003100,POINT (-89.98192399999999 35.133125),56116,"Memphis, TN--MS--AR",U,1287947600.0
1075,35.137847,-89.997924,47157003200,POINT (-89.997924 35.137847),56116,"Memphis, TN--MS--AR",U,1287947600.0
1076,35.128696000000005,-89.99799200000001,47157003300,POINT (-89.99799200000001 35.12869600000001),56116,"Memphis, TN--MS--AR",U,1287947600.0
1077,35.138318,-90.007918,47157003400,POINT (-90.007918 35.138318),56116,"Memphis, TN--MS--AR",U,1287947600.0
1078,35.128419,-90.013994,47157003500,POINT (-90.013994 35.128419),56116,"Memphis, TN--MS--AR",U,1287947600.0
1079,35.140075,-90.016624,47157003600,POINT (-90.01662399999999 35.140075),56116,"Memphis, TN--MS--AR",U,1287947600.0
1080,35.135189000000004,-90.025316,47157003700,POINT (-90.025316 35.135189),56116,"Memphis, TN--MS--AR",U,1287947600.0
1081,35.141884000000005,-90.028205,47157003800,POINT (-90.028205 35.141884),56116,"Memphis, TN--MS--AR",U,1287947600.0
1082,35.1433,-90.039635,47157003900,POINT (-90.039635 35.1433),56116,"Memphis, TN--MS--AR",U,1287947600.0
1083,35.142537,-90.054917,47157004200,POINT (-90.054917 35.142537),56116,"Memphis, TN--MS--AR",U,1287947600.0
1084,35.130790000000005,-90.063975,47157004300,POINT (-90.063975 35.13079),56116,"Memphis, TN--MS--AR",U,1287947600.0
1085,35.130114,-90.039419,47157004500,POINT (-90.039419 35.130114),56116,"Memphis, TN--MS--AR",U,1287947600.0
1086,35.129326,-90.026729,47157004600,POINT (-90.026729 35.129326),56116,"Memphis, TN--MS--AR",U,1287947600.0
1087,35.12007,-90.051162,47157005000,POINT (-90.05116200000001 35.12007),56116,"Memphis, TN--MS--AR",U,1287947600.0
1088,35.097434,-90.070961,47157005300,POINT (-90.070961 35.097434),56116,"Memphis, TN--MS--AR",U,1287947600.0
1089,35.095273,-90.060087,47157005500,POINT (-90.060087 35.095273),56116,"Memphis, TN--MS--AR",U,1287947600.0
1090,35.092673,-90.043644,47157005600,POINT (-90.043644 35.092673),56116,"Memphis, TN--MS--AR",U,1287947600.0
1091,35.104227,-90.041098,47157005700,POINT (-90.04109800000001 35.104227),56116,"Memphis, TN--MS--AR",U,1287947600.0
1092,35.111442,-90.050427,47157005800,POINT (-90.050427 35.111442),56116,"Memphis, TN--MS--AR",U,1287947600.0
1093,35.111636,-90.038965,47157005900,POINT (-90.038965 35.111636),56116,"Memphis, TN--MS--AR",U,1287947600.0
1094,35.105104,-90.015367,47157006000,POINT (-90.015367 35.105104),56116,"Memphis, TN--MS--AR",U,1287947600.0
1095,35.116028,-90.009003,47157006200,POINT (-90.00900300000001 35.116028),56116,"Memphis, TN--MS--AR",U,1287947600.0
1096,35.120144,-89.997816,47157006300,POINT (-89.997816 35.120144),56116,"Memphis, TN--MS--AR",U,1287947600.0
1097,35.112895,-89.997963,47157006400,POINT (-89.997963 35.112895),56116,"Memphis, TN--MS--AR",U,1287947600.0
1098,35.105317,-89.998263,47157006500,POINT (-89.99826299999999 35.105317),56116,"Memphis, TN--MS--AR",U,1287947600.0
1099,35.119107,-89.98670899999999,47157006600,POINT (-89.98670899999999 35.119107),56116,"Memphis, TN--MS--AR",U,1287947600.0
1100,35.112797,-89.974147,47157006700,POINT (-89.974147 35.112797),56116,"Memphis, TN--MS--AR",U,1287947600.0
1101,35.104288000000004,-89.976066,47157006800,POINT (-89.976066 35.104288),56116,"Memphis, TN--MS--AR",U,1287947600.0
1102,35.096781,-89.979226,47157006900,POINT (-89.979226 35.096781),56116,"Memphis, TN--MS--AR",U,1287947600.0
1103,35.111932,-89.955327,47157007000,POINT (-89.955327 35.111932),56116,"Memphis, TN--MS--AR",U,1287947600.0
1104,35.123721,-89.96654000000001,47157007100,POINT (-89.96654000000001 35.123721),56116,"Memphis, TN--MS--AR",U,1287947600.0
1105,35.122673,-89.95236700000001,47157007200,POINT (-89.95236700000001 35.122673),56116,"Memphis, TN--MS--AR",U,1287947600.0
1106,35.121627000000004,-89.94062199999999,47157007300,POINT (-89.94062199999999 35.121627),56116,"Memphis, TN--MS--AR",U,1287947600.0
1107,35.112102,-89.936601,47157007400,POINT (-89.936601 35.112102),56116,"Memphis, TN--MS--AR",U,1287947600.0
1108,35.095364000000004,-90.033126,47157007500,POINT (-90.033126 35.095364),56116,"Memphis, TN--MS--AR",U,1287947600.0
1109,35.094786,-90.001329,47157007810,POINT (-90.001329 35.094786),56116,"Memphis, TN--MS--AR",U,1287947600.0
1110,35.079298,-90.007959,47157007821,POINT (-90.007959 35.079298),56116,"Memphis, TN--MS--AR",U,1287947600.0
1111,35.079488,-90.0247,47157007822,POINT (-90.0247 35.079488),56116,"Memphis, TN--MS--AR",U,1287947600.0
1112,35.101048,-89.95965,47157007900,POINT (-89.95965 35.101048),56116,"Memphis, TN--MS--AR",U,1287947600.0
1113,35.10048,-89.939745,47157008000,POINT (-89.939745 35.10048),56116,"Memphis, TN--MS--AR",U,1287947600.0
1114,35.083775,-89.9785,47157008110,POINT (-89.9785 35.083775),56116,"Memphis, TN--MS--AR",U,1287947600.0
1115,35.087751000000004,-89.960503,47157008120,POINT (-89.960503 35.087751),56116,"Memphis, TN--MS--AR",U,1287947600.0
1116,35.087175,-89.94158900000001,47157008200,POINT (-89.94158900000001 35.087175),56116,"Memphis, TN--MS--AR",U,1287947600.0
1117,35.122554,-89.910187,47157008500,POINT (-89.91018699999999 35.122554),56116,"Memphis, TN--MS--AR",U,1287947600.0
1118,35.141171,-89.914664,47157008600,POINT (-89.914664 35.141171),56116,"Memphis, TN--MS--AR",U,1287947600.0
1119,35.156095,-89.91609,47157008700,POINT (-89.91609 35.156095),56116,"Memphis, TN--MS--AR",U,1287947600.0
1120,35.171853999999996,-89.92492,47157008800,POINT (-89.92492 35.171854),56116,"Memphis, TN--MS--AR",U,1287947600.0
1121,35.183384999999994,-89.929361,47157008900,POINT (-89.929361 35.18338499999999),56116,"Memphis, TN--MS--AR",U,1287947600.0
1122,35.168627,-89.91305200000001,47157009100,POINT (-89.91305200000001 35.168627),56116,"Memphis, TN--MS--AR",U,1287947600.0
1123,35.139648,-89.884052,47157009200,POINT (-89.884052 35.139648),56116,"Memphis, TN--MS--AR",U,1287947600.0
1124,35.096215,-89.90926,47157009300,POINT (-89.90926 35.096215),56116,"Memphis, TN--MS--AR",U,1287947600.0
1125,35.098201,-89.899354,47157009400,POINT (-89.899354 35.098201),56116,"Memphis, TN--MS--AR",U,1287947600.0
1126,35.094722999999995,-89.885644,47157009500,POINT (-89.885644 35.09472299999999),56116,"Memphis, TN--MS--AR",U,1287947600.0
1127,35.119984,-89.882216,47157009600,POINT (-89.882216 35.119984),56116,"Memphis, TN--MS--AR",U,1287947600.0
1128,35.081833,-89.913225,47157009700,POINT (-89.913225 35.081833),56116,"Memphis, TN--MS--AR",U,1287947600.0
1129,35.155506,-89.899647,47157009800,POINT (-89.899647 35.155506),56116,"Memphis, TN--MS--AR",U,1287947600.0
1130,35.226688,-90.02535,47157009901,POINT (-90.02535 35.226688),56116,"Memphis, TN--MS--AR",U,1287947600.0
1131,35.212679,-90.03756899999999,47157009902,POINT (-90.03756899999999 35.212679),56116,"Memphis, TN--MS--AR",U,1287947600.0
1132,35.235139000000004,-89.992425,47157010000,POINT (-89.992425 35.235139),56116,"Memphis, TN--MS--AR",U,1287947600.0
1133,35.217462,-90.011862,47157010110,POINT (-90.01186199999999 35.217462),56116,"Memphis, TN--MS--AR",U,1287947600.0
1134,35.205090000000006,-90.0089,47157010120,POINT (-90.0089 35.20509000000001),56116,"Memphis, TN--MS--AR",U,1287947600.0
1135,35.225971,-89.978936,47157010210,POINT (-89.978936 35.225971),56116,"Memphis, TN--MS--AR",U,1287947600.0
1136,35.208591,-89.980869,47157010220,POINT (-89.980869 35.208591),56116,"Memphis, TN--MS--AR",U,1287947600.0
1137,35.244163,-89.976497,47157010300,POINT (-89.97649699999999 35.244163),56116,"Memphis, TN--MS--AR",U,1287947600.0
1138,35.068523,-89.93918000000001,47157010500,POINT (-89.93918000000001 35.068523),56116,"Memphis, TN--MS--AR",U,1287947600.0
1139,35.069496,-89.91901899999999,47157010610,POINT (-89.91901899999999 35.069496),56116,"Memphis, TN--MS--AR",U,1287947600.0
1140,35.059266,-89.926861,47157010620,POINT (-89.926861 35.059266),56116,"Memphis, TN--MS--AR",U,1287947600.0
1141,35.056321000000004,-89.914826,47157010630,POINT (-89.91482600000001 35.056321),56116,"Memphis, TN--MS--AR",U,1287947600.0
1142,35.067914,-89.89565,47157010710,POINT (-89.89565 35.067914),56116,"Memphis, TN--MS--AR",U,1287947600.0
1143,35.068438,-89.881535,47157010720,POINT (-89.881535 35.068438),56116,"Memphis, TN--MS--AR",U,1287947600.0
1144,35.056543,-89.895545,47157010810,POINT (-89.895545 35.056543),56116,"Memphis, TN--MS--AR",U,1287947600.0
1145,35.056144,-89.875941,47157010820,POINT (-89.875941 35.056144),56116,"Memphis, TN--MS--AR",U,1287947600.0
1146,35.036424,-89.959367,47157011010,POINT (-89.959367 35.036424),56116,"Memphis, TN--MS--AR",U,1287947600.0
1147,35.04291,-89.94896999999999,47157011020,POINT (-89.94896999999999 35.04291),56116,"Memphis, TN--MS--AR",U,1287947600.0
1148,35.175903000000005,-89.957578,47157011100,POINT (-89.957578 35.17590300000001),56116,"Memphis, TN--MS--AR",U,1287947600.0
1149,35.163852,-90.014103,47157011200,POINT (-90.01410300000001 35.163852),56116,"Memphis, TN--MS--AR",U,1287947600.0
1150,35.150415,-90.041306,47157011300,POINT (-90.04130600000001 35.150415),56116,"Memphis, TN--MS--AR",U,1287947600.0
1151,35.140621,-90.0462,47157011400,POINT (-90.0462 35.140621),56116,"Memphis, TN--MS--AR",U,1287947600.0
1152,35.113319,-90.023004,47157011500,POINT (-90.023004 35.113319),56116,"Memphis, TN--MS--AR",U,1287947600.0
1153,35.120001,-90.03870400000001,47157011600,POINT (-90.03870400000001 35.120001),56116,"Memphis, TN--MS--AR",U,1287947600.0
1154,35.113563,-90.064557,47157011700,POINT (-90.06455699999999 35.113563),56116,"Memphis, TN--MS--AR",U,1287947600.0
1155,35.092959,-89.923613,47157011800,POINT (-89.923613 35.092959),56116,"Memphis, TN--MS--AR",U,1287947600.0
1156,35.271807,-90.03851999999999,47157020101,POINT (-90.03851999999999 35.271807),56116,"Memphis, TN--MS--AR",U,1287947600.0
1158,35.348236,-89.87899399999999,47157020210,POINT (-89.87899399999999 35.348236),56116,"Memphis, TN--MS--AR",U,1287947600.0
1160,35.288214,-89.902819,47157020222,POINT (-89.90281899999999 35.288214),56116,"Memphis, TN--MS--AR",U,1287947600.0
1161,35.333046,-89.90140600000001,47157020300,POINT (-89.90140600000001 35.333046),56116,"Memphis, TN--MS--AR",U,1287947600.0
1162,35.332894,-89.86467900000001,47157020400,POINT (-89.86467900000001 35.332894),56116,"Memphis, TN--MS--AR",U,1287947600.0
1163,35.211003999999996,-89.959542,47157020511,POINT (-89.959542 35.211004),56116,"Memphis, TN--MS--AR",U,1287947600.0
1164,35.206471,-89.938921,47157020512,POINT (-89.93892099999999 35.206471),56116,"Memphis, TN--MS--AR",U,1287947600.0
1165,35.24864,-89.95011099999999,47157020521,POINT (-89.95011099999999 35.24864),56116,"Memphis, TN--MS--AR",U,1287947600.0
1166,35.245234,-89.934483,47157020523,POINT (-89.934483 35.245234),56116,"Memphis, TN--MS--AR",U,1287947600.0
1167,35.231505,-89.93673100000001,47157020524,POINT (-89.93673100000001 35.231505),56116,"Memphis, TN--MS--AR",U,1287947600.0
1168,35.251746000000004,-89.911233,47157020531,POINT (-89.911233 35.251746),56116,"Memphis, TN--MS--AR",U,1287947600.0
1169,35.230276,-89.911674,47157020532,POINT (-89.911674 35.230276),56116,"Memphis, TN--MS--AR",U,1287947600.0
1170,35.214591999999996,-89.911804,47157020541,POINT (-89.911804 35.214592),56116,"Memphis, TN--MS--AR",U,1287947600.0
1171,35.199058,-89.907391,47157020542,POINT (-89.907391 35.199058),56116,"Memphis, TN--MS--AR",U,1287947600.0
