,TractCode,Less_HS_Proportion_2015,HS_Proportion_2015,Some_College_Proportion_2015,Bachelors_Proportion_2015,Less_HS_Proportion_2017,HS_Proportion_2017,Some_College_Proportion_2017,Bachelors_Proportion_2017,Less_HS_Proportion_2019,HS_Proportion_2019,Some_College_Proportion_2019,Bachelors_Proportion_2019
0,47165021002,3.08,28.74,29.64,38.54,2.06,24.39,29.06,44.48,3.35,22.89,22.0,51.76
1,47165020901,16.22,38.68,25.49,19.61,11.85,35.47,28.87,23.8,9.47,39.13,39.13,12.27
2,47165020300,23.16,38.82,30.52,7.5,19.64,43.36,31.8,5.21,17.83,44.36,29.97,7.85
3,47165020902,19.12,32.64,33.07,15.17,20.74,35.67,30.9,12.69,17.46,37.48,32.14,12.92
4,47165020800,21.94,38.75,32.85,6.45,23.89,32.93,37.35,5.83,27.46,32.51,31.26,8.78
5,47165021203,4.97,20.0,32.77,42.26,3.24,15.41,28.57,52.79,3.36,19.95,26.55,50.14
6,47105060302,10.05,30.37,29.4,30.18,8.96,34.24,26.52,30.28,4.52,31.25,31.63,32.6
7,47105060202,29.2,39.42,24.11,7.27,27.92,37.95,23.85,10.28,24.4,35.5,26.13,13.97
8,47105060301,12.11,22.29,29.13,36.47,10.14,19.43,31.72,38.7,7.58,22.14,32.98,37.3
9,47179060400,3.3,21.85,18.15,56.71,3.96,21.48,19.54,55.02,5.92,18.35,24.33,51.4
10,47157001200,25.4,32.99,31.51,10.09,33.74,34.61,21.28,10.37,26.48,33.53,24.57,15.42
11,47157001300,27.74,44.17,23.36,4.72,31.55,41.71,22.65,4.1,37.61,35.12,20.23,7.04
12,47157001400,26.75,51.31,13.48,8.46,35.63,49.0,5.49,9.88,38.2,37.34,19.31,5.15
13,47157001500,23.77,32.22,28.78,15.23,23.75,33.01,26.69,16.55,24.48,32.23,23.25,20.03
14,47157001700,13.57,24.59,28.34,33.5,11.75,27.47,28.6,32.18,6.08,19.19,32.9,41.83
15,47157001900,30.37,40.53,24.75,4.35,22.22,47.37,26.36,4.04,24.15,55.81,16.51,3.53
16,47157002000,28.97,32.43,20.25,18.35,28.4,39.09,17.62,14.88,22.62,37.68,18.76,20.94
17,47157002100,27.6,22.4,24.32,25.68,30.0,19.41,30.94,19.65,27.87,21.66,26.71,23.76
18,47157002400,27.0,36.71,23.57,12.71,23.72,35.97,25.12,15.19,24.19,29.31,25.6,20.9
19,47157002500,16.56,26.72,26.96,29.76,13.09,24.74,30.39,31.78,11.5,26.59,30.35,31.56
20,47179061800,15.14,48.22,18.75,17.89,14.05,40.64,21.99,23.32,13.2,37.56,27.87,21.38
21,47179061300,6.44,18.94,27.34,47.29,4.63,19.74,27.61,48.01,9.24,20.96,24.83,44.97
22,47179061100,7.41,20.7,30.4,41.48,7.92,22.55,30.15,39.38,8.13,22.92,30.22,38.73
23,47179060600,9.19,22.52,32.17,36.12,6.18,22.0,29.26,42.55,8.25,23.41,28.22,40.12
24,47179061200,15.58,33.32,26.79,24.32,17.51,30.86,25.98,25.65,17.08,27.87,28.22,26.83
25,47179060900,17.82,45.79,23.23,13.16,18.69,46.08,21.23,14.0,20.34,42.4,15.14,22.12
26,47179061500,9.03,31.68,32.61,26.69,9.26,28.58,34.56,27.6,10.93,30.06,33.01,26.0
27,47037010106,16.75,34.49,27.28,21.48,13.51,30.77,29.7,26.01,11.78,29.51,32.25,26.47
28,47179060100,22.56,29.45,26.0,21.99,17.79,31.24,29.08,21.89,19.23,29.22,31.25,20.31
29,47157002600,2.07,16.99,22.59,58.34,2.75,12.12,26.94,58.19,1.53,9.9,23.07,65.49
30,47157002700,25.73,25.49,20.86,27.92,16.15,22.88,28.5,32.46,17.02,26.5,24.8,31.68
31,47157002800,27.09,29.18,26.12,17.61,25.89,30.58,27.8,15.73,27.6,36.65,20.72,15.04
32,47157002900,0.56,14.22,23.85,61.38,0.24,14.72,24.58,60.47,0.15,13.3,23.2,63.35
33,47105060201,12.74,42.62,30.39,14.25,13.67,36.92,31.63,17.78,14.75,33.98,30.72,20.55
34,47105060501,5.41,24.38,18.75,51.47,8.97,23.0,19.8,48.23,10.51,22.16,24.71,42.62
35,47105060502,14.53,49.29,24.21,11.97,16.73,47.28,21.74,14.26,19.47,40.96,28.0,11.57
36,47037010103,11.48,30.6,34.39,23.53,13.54,32.12,28.77,25.58,17.47,26.44,30.61,25.48
37,47037010202,11.87,34.74,33.68,19.71,7.39,30.54,38.32,23.75,6.82,33.01,28.94,31.23
38,47037010104,8.64,37.85,28.63,24.87,13.6,37.87,24.02,24.52,13.11,36.7,25.67,24.52
39,47121960200,19.83,43.9,27.96,8.32,15.27,46.67,27.7,10.36,19.75,44.31,27.9,8.04
40,47035970200,21.71,38.46,22.85,16.99,18.15,42.57,23.21,16.07,19.37,40.06,25.83,14.75
41,47035970800,26.22,40.01,19.49,14.28,23.55,40.54,22.58,13.34,24.87,44.41,20.8,9.93
42,47035970400,24.04,35.8,29.79,10.37,24.07,43.09,23.76,9.08,19.09,40.92,30.19,9.79
43,47055920300,16.66,40.55,26.85,15.94,11.69,42.26,27.5,18.56,10.66,39.13,30.47,19.73
44,47121960100,29.54,35.9,25.6,8.96,23.65,39.69,25.84,10.82,17.06,46.27,26.45,10.22
45,47121960300,22.78,46.64,23.15,7.43,15.6,50.07,25.99,8.33,11.1,46.0,31.36,11.54
46,47157003000,15.13,22.51,25.54,36.82,14.98,28.78,26.99,29.25,17.16,22.59,25.05,35.2
47,47135930100,24.76,44.32,19.79,11.14,30.77,36.02,24.02,9.19,29.98,38.57,22.67,8.78
48,47113000900,33.68,24.98,31.81,9.53,24.1,33.26,30.8,11.84,26.84,44.91,16.44,11.81
49,47065001100,20.29,34.76,22.29,22.66,13.19,32.7,28.01,26.1,11.09,28.82,25.91,34.18
50,47155080300,14.79,35.93,33.52,15.76,12.4,36.3,30.49,20.81,8.54,35.04,33.31,23.11
51,47155080500,16.45,37.99,27.32,18.24,14.64,36.37,30.97,18.01,20.13,33.28,32.67,13.92
52,47155080400,22.28,44.03,25.33,8.36,21.41,37.5,27.57,13.52,18.34,42.83,26.19,12.64
53,47155081000,24.57,32.72,26.58,16.13,20.96,31.68,27.13,20.23,20.6,34.94,28.46,16.0
54,47055920400,18.35,38.04,26.18,17.44,17.47,43.61,20.95,17.98,15.13,48.87,21.32,14.69
55,47055920500,18.19,41.96,27.79,12.06,17.58,42.81,27.71,11.9,15.35,40.68,29.78,14.18
56,47055920600,18.27,48.61,23.24,9.88,18.03,52.95,20.41,8.62,16.85,48.56,22.56,12.03
57,47055920200,25.65,37.37,21.52,15.46,21.11,40.34,25.33,13.22,13.66,43.8,23.95,18.59
58,47055920800,18.03,47.44,21.21,13.32,15.88,47.81,22.37,13.94,18.39,38.77,25.35,17.49
59,47055920700,15.24,49.44,20.16,15.16,9.16,51.23,27.42,12.19,10.86,49.18,26.64,13.32
60,47055920100,12.42,42.47,26.4,18.71,11.23,44.1,26.34,18.33,14.21,43.08,24.86,17.85
61,47029920400,27.16,46.76,22.45,3.64,26.84,46.66,20.64,5.86,26.94,46.33,20.8,5.92
62,47157001100,36.09,37.7,19.58,6.62,19.65,49.82,22.54,7.99,20.72,50.88,19.14,9.26
63,47037013300,20.34,26.95,23.13,29.58,13.61,28.71,14.69,42.99,8.49,20.11,11.67,59.73
64,47037018102,5.83,8.59,22.71,62.87,5.35,8.36,24.74,61.55,3.88,8.26,19.42,68.44
65,47029920100,23.66,47.77,21.32,7.24,25.11,42.16,25.64,7.08,22.57,46.62,24.78,6.03
66,47029920502,17.45,51.02,20.44,11.09,18.83,46.8,22.43,11.94,10.91,53.98,22.03,13.08
67,47029920200,21.2,43.75,28.87,6.19,17.43,42.18,29.79,10.59,18.39,48.34,27.36,5.92
68,47029920600,19.31,39.91,25.24,15.53,16.98,45.35,23.35,14.33,20.02,39.55,18.21,22.22
69,47029920300,18.78,48.78,20.08,12.36,18.07,47.41,19.24,15.29,11.32,47.06,25.5,16.11
70,47029920501,21.64,49.81,22.32,6.24,28.15,44.4,19.51,7.94,30.28,51.29,15.39,3.05
71,47065011324,3.87,17.64,25.49,52.99,4.97,13.13,25.32,56.58,3.46,13.54,25.98,57.02
72,47019070400,22.63,28.38,29.45,19.54,17.84,32.4,32.88,16.88,13.56,36.95,36.73,12.76
73,47019070700,19.84,35.12,21.66,23.38,13.73,38.68,29.11,18.48,13.76,40.62,24.44,21.18
74,47065001300,32.06,33.14,20.65,14.16,22.99,37.94,20.18,18.89,19.52,33.49,26.78,20.22
75,47031970801,15.02,23.98,31.07,29.93,14.13,25.58,32.24,28.05,10.42,27.02,30.54,32.02
76,47031980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
77,47065001400,18.49,36.0,25.79,19.72,14.3,39.55,19.82,26.34,14.64,37.01,19.77,28.58
78,47065003000,23.09,29.64,31.48,15.8,15.31,23.58,41.01,20.1,9.89,26.92,45.71,17.49
79,47065003400,7.77,24.62,41.87,25.74,10.44,23.57,37.26,28.72,6.77,31.89,30.17,31.17
80,47065010412,15.91,28.42,33.41,22.26,12.41,34.13,28.16,25.3,9.55,34.84,28.03,27.58
81,47065010433,12.68,37.24,37.12,12.95,9.48,38.19,34.97,17.36,6.23,31.54,41.23,21.0
82,47065010502,6.87,23.33,20.06,49.74,5.5,21.63,19.48,53.39,4.55,16.84,24.56,54.05
83,47065010307,15.09,45.7,29.49,9.73,14.25,44.42,28.07,13.25,7.33,45.31,29.82,17.54
84,47065012200,36.37,34.54,25.53,3.55,36.27,40.79,19.74,3.2,31.36,44.53,22.78,1.33
85,47065011445,8.12,23.34,41.03,27.51,6.61,26.6,40.99,25.8,8.12,21.21,43.6,27.07
86,47065010306,16.55,31.23,30.87,21.36,14.79,29.34,34.91,20.96,10.92,37.89,31.58,19.61
87,47065011446,3.81,23.07,44.18,28.93,8.57,21.38,43.7,26.35,11.35,19.14,30.46,39.06
88,47065011204,8.58,16.33,37.83,37.26,11.75,21.73,30.47,36.04,11.89,18.29,32.6,37.22
89,47065012300,18.31,45.88,26.78,9.03,18.65,41.69,26.92,12.75,18.31,38.7,26.86,16.13
90,47065002400,41.78,24.76,23.54,9.92,42.23,32.76,18.51,6.51,37.67,37.38,17.65,7.3
91,47065002800,4.38,19.27,30.75,45.6,4.47,21.22,28.21,46.1,7.98,15.23,32.07,44.72
92,47165021104,16.11,31.05,34.85,17.98,16.08,24.98,41.34,17.59,13.11,31.52,37.87,17.5
93,47165021205,4.33,28.66,30.46,36.55,6.17,23.43,29.95,40.45,10.65,24.31,25.26,39.78
94,47165021009,11.68,35.22,29.71,23.39,9.09,29.31,32.75,28.85,11.27,27.72,32.95,28.06
95,47165020501,5.28,24.36,29.75,40.61,3.97,26.03,23.8,46.2,1.85,25.57,22.34,50.23
96,47187050205,1.8,14.27,21.98,61.95,1.09,9.76,17.77,71.39,3.69,4.78,19.09,72.44
97,47037010602,15.41,36.5,29.48,18.61,14.97,34.02,32.42,18.59,15.38,33.87,35.15,15.6
98,47037013602,18.09,32.98,29.26,19.68,12.16,31.08,35.81,20.95,0.0,13.59,53.4,33.01
99,47065002900,13.41,27.4,30.46,28.73,13.31,31.8,26.44,28.46,8.12,32.8,31.22,27.86
100,47065010431,8.74,20.83,32.59,37.85,7.53,25.98,33.79,32.69,4.24,29.85,29.96,35.95
101,47065010101,15.68,28.28,37.39,18.65,15.06,27.05,37.93,19.96,11.89,27.47,35.93,24.72
102,47065003300,13.84,27.48,40.83,17.85,11.58,25.05,37.43,25.94,13.77,26.54,38.95,20.75
103,47065001200,23.49,37.92,27.61,10.98,19.22,45.91,21.44,13.44,17.61,48.83,24.2,9.36
104,47065010501,6.62,34.63,36.08,22.67,6.03,28.11,35.61,30.26,6.1,28.5,26.83,38.56
105,47065003200,13.93,32.86,33.19,20.02,16.78,36.78,29.59,16.85,22.3,35.34,31.46,10.89
106,47065011311,18.64,31.14,30.78,19.45,15.08,28.5,31.0,25.42,15.75,30.58,27.12,26.55
107,47065012100,16.64,27.45,30.4,25.5,14.52,27.32,34.59,23.57,11.37,28.83,33.41,26.39
108,47065002000,22.56,24.56,17.56,35.33,19.39,19.17,16.48,44.96,9.34,13.18,21.12,56.37
109,47065010600,8.78,31.73,37.39,22.1,4.47,34.91,41.02,19.6,5.4,31.11,38.17,25.32
110,47065011442,11.29,32.13,34.68,21.9,6.41,33.16,35.3,25.13,4.58,34.88,33.4,27.15
111,47065000400,27.09,48.69,22.19,2.04,23.49,50.99,22.89,2.62,23.53,46.03,23.02,7.42
112,47065011800,17.61,31.27,29.84,21.28,16.9,35.65,26.0,21.44,12.46,31.54,34.0,22.01
113,47065011321,11.68,18.39,34.91,35.02,12.49,19.87,27.66,39.97,11.27,22.38,29.97,36.38
114,47001020300,5.13,25.43,38.07,31.36,7.81,26.99,39.19,26.01,9.04,27.91,36.91,26.13
115,47065003100,25.11,19.08,14.66,41.15,21.45,20.58,13.7,44.28,17.75,20.81,14.86,46.58
116,47065000800,12.94,19.33,33.78,33.95,10.02,29.99,24.26,35.72,4.71,23.61,29.17,42.51
117,47135930200,24.3,39.55,25.16,10.99,22.52,38.74,26.9,11.84,22.24,38.43,26.27,13.06
118,47187050304,0.08,15.84,20.09,63.99,0.07,15.44,14.54,69.94,1.28,13.26,17.57,67.89
119,47187050203,1.26,8.38,19.14,71.22,3.1,9.07,12.36,75.47,2.01,9.03,11.5,77.47
120,47187050905,2.21,18.19,20.54,59.06,4.25,15.23,22.13,58.38,4.63,13.2,21.88,60.28
121,47187050204,2.14,6.3,18.03,73.53,1.84,6.43,15.92,75.81,0.98,6.08,16.3,76.64
122,47037019200,9.43,21.6,22.0,46.97,12.81,22.77,18.61,45.82,10.67,21.88,16.06,51.38
123,47037019500,11.18,16.32,22.71,49.79,8.32,12.72,22.26,56.7,4.95,9.32,20.72,65.01
124,47037019400,17.95,11.64,16.45,53.96,16.84,10.12,12.51,60.53,12.9,6.33,11.52,69.24
125,47029920700,21.27,43.7,18.23,16.8,19.57,45.72,18.49,16.22,23.52,37.91,18.77,19.81
126,47187050206,0.75,4.44,13.09,81.72,1.84,4.63,14.07,79.45,1.53,3.38,12.87,82.22
127,47037016700,2.23,6.42,10.44,80.91,1.97,4.11,14.48,79.44,1.68,3.27,12.16,82.89
128,47037015612,5.19,25.97,36.55,32.29,4.23,28.92,28.69,38.16,5.87,27.21,32.03,34.89
129,47037010105,15.64,28.06,25.83,30.47,13.08,26.78,30.79,29.34,8.7,24.58,31.9,34.82
130,47037010303,12.13,27.47,34.94,25.45,8.4,20.71,44.57,26.32,9.29,27.14,37.11,26.46
131,47001021201,19.0,39.97,28.93,12.11,19.2,35.39,32.21,13.2,16.42,34.1,35.77,13.71
132,47001021302,17.93,41.54,24.4,16.13,14.2,42.26,25.85,17.7,12.2,36.55,32.92,18.33
133,47001021202,14.54,35.22,30.36,19.87,17.52,33.09,32.23,17.16,19.28,33.49,33.83,13.4
134,47001020901,17.37,32.25,22.42,27.96,21.0,30.11,24.58,24.31,13.72,31.08,30.48,24.72
135,47001020902,12.85,39.14,30.37,17.64,9.92,39.69,29.32,21.07,11.84,44.33,23.55,20.29
136,47001020700,37.07,49.22,11.29,2.41,35.56,46.62,14.78,3.04,30.3,52.77,13.02,3.91
137,47001020100,11.27,28.08,33.25,27.4,8.62,30.76,33.18,27.43,6.96,27.07,40.81,25.16
138,47001020400,9.93,22.61,38.17,29.28,9.29,25.16,36.28,29.26,11.18,37.8,27.94,23.09
139,47001020500,15.87,37.5,32.78,13.85,11.65,38.01,34.17,16.17,17.07,30.4,33.85,18.68
140,47001021000,19.85,41.17,26.99,11.99,16.03,38.41,32.16,13.4,11.85,34.08,42.78,11.29
141,47001021301,17.79,32.47,27.3,22.44,18.28,33.67,26.38,21.66,15.1,34.58,31.28,19.04
142,47001020800,28.79,47.34,18.74,5.13,24.49,46.0,24.55,4.96,26.08,39.21,26.33,8.38
143,47001021100,7.4,33.0,32.89,26.71,6.63,32.25,31.18,29.93,5.59,36.23,29.73,28.44
144,47093007100,4.0,6.58,14.12,75.3,3.76,6.75,11.44,78.04,1.62,2.97,10.99,84.42
145,47093006207,4.84,30.41,36.27,28.48,8.92,33.35,30.93,26.8,8.81,31.74,32.77,26.68
146,47093005810,2.48,9.74,16.01,71.77,2.29,12.65,16.81,68.26,1.61,9.87,19.36,69.17
147,47093004612,6.93,13.85,31.64,47.58,2.83,13.97,18.84,64.36,4.09,10.77,22.97,62.18
148,47125980100,0.0,12.63,67.37,20.0,0.0,7.94,82.54,9.52,0.0,0.0,63.49,36.51
149,47125101804,2.48,25.64,32.47,39.41,4.3,25.12,30.8,39.79,7.56,23.28,27.43,41.73
150,47125101903,7.78,30.5,34.1,27.63,6.71,30.92,30.53,31.85,4.82,28.5,33.94,32.74
151,47125101904,4.85,29.07,32.41,33.67,3.77,23.12,34.67,38.44,1.71,21.12,34.16,43.01
152,47125101306,7.76,24.7,42.69,24.85,6.83,24.79,48.06,20.32,3.17,30.48,42.09,24.26
153,47125101305,6.1,26.65,49.53,17.72,3.65,19.08,51.33,25.94,2.57,22.74,45.39,29.3
154,47125102002,5.57,20.86,37.71,35.85,7.48,18.29,35.92,38.31,7.07,15.72,43.32,33.88
155,47155080901,22.62,39.69,25.65,12.05,22.4,42.42,20.97,14.22,26.13,39.56,18.65,15.66
156,47155080201,10.32,38.3,30.29,21.09,12.64,38.21,27.8,21.35,9.5,41.44,32.47,16.59
157,47155080202,13.61,25.13,36.78,24.48,10.97,28.97,33.22,26.84,9.1,35.71,31.1,24.09
158,47155080802,12.76,36.53,25.83,24.88,11.16,34.11,29.22,25.5,10.31,38.59,30.03,21.07
159,47155080902,18.17,43.02,23.9,14.91,18.77,43.65,23.81,13.76,18.6,41.52,27.93,11.95
160,47065011411,10.45,22.94,37.85,28.76,10.85,23.52,38.13,27.5,10.46,29.79,36.41,23.34
161,47017962300,19.66,45.94,24.07,10.33,18.96,44.67,24.22,12.14,15.12,45.01,24.62,15.25
162,47017962400,23.37,39.26,20.65,16.72,20.01,40.82,25.81,13.36,20.03,42.81,28.27,8.9
163,47017962500,17.47,48.33,21.27,12.93,18.87,47.47,21.36,12.3,14.77,43.57,25.64,16.02
164,47017962000,24.97,44.24,23.06,7.73,23.33,48.83,20.45,7.38,17.47,50.4,21.34,10.79
165,47017962100,23.13,41.21,23.35,12.31,16.48,40.57,24.7,18.25,15.56,39.41,25.39,19.64
166,47021070203,16.68,43.27,23.33,16.72,10.17,46.28,28.99,14.56,11.59,46.58,22.28,19.55
167,47021070103,17.93,39.95,21.71,20.41,22.17,36.03,22.13,19.68,19.31,35.1,28.67,16.92
168,47065010411,7.35,27.04,35.03,30.57,5.84,27.89,35.91,30.37,4.14,24.0,34.41,37.45
169,47065001800,10.61,19.82,28.48,41.09,13.86,21.9,17.09,47.14,11.08,19.98,18.69,50.26
170,47065002300,40.24,24.06,30.64,5.07,41.55,27.39,25.95,5.11,38.93,32.32,22.56,6.19
171,47065001900,28.78,39.38,27.22,4.63,30.46,35.0,31.48,3.06,24.51,37.31,34.48,3.7
172,47065010700,10.63,26.81,33.67,28.9,8.82,36.92,32.98,21.27,6.63,27.42,37.04,28.91
173,47065001600,35.39,38.88,22.46,3.27,34.67,38.41,19.44,7.49,27.75,42.15,17.64,12.46
174,47065010432,4.54,23.9,24.54,47.03,2.95,22.51,27.15,47.39,3.73,16.98,26.52,52.76
175,47065000700,2.78,12.01,17.64,67.57,3.5,11.47,17.9,67.13,3.38,6.33,23.17,67.12
176,47065002600,47.85,23.12,23.39,5.65,35.83,37.82,21.7,4.64,34.13,37.83,20.57,7.47
177,47163042400,16.97,38.85,31.37,12.81,15.72,41.27,30.8,12.2,17.93,42.17,24.2,15.71
178,47037011300,35.31,31.48,20.64,12.57,26.79,35.45,20.6,17.17,19.44,36.86,18.12,25.58
179,47037017901,1.03,6.88,12.3,79.78,1.65,5.29,13.4,79.66,2.19,3.89,16.28,77.64
180,47105060600,23.21,34.0,31.96,10.83,23.08,39.37,25.79,11.76,24.7,39.0,23.2,13.1
181,47105060100,13.11,41.68,29.52,15.7,16.62,41.59,23.62,18.18,17.53,40.67,22.06,19.74
182,47105060400,11.29,38.37,29.82,20.53,11.03,37.39,28.56,23.02,8.24,37.08,30.32,24.35
183,47105060700,19.39,41.34,26.03,13.24,16.28,40.88,30.87,11.97,12.61,40.72,28.17,18.5
184,47037015620,16.11,36.03,29.26,18.6,11.68,35.01,28.29,25.02,9.2,33.75,26.34,30.72
185,47005963300,21.39,46.0,21.39,11.22,14.0,45.01,24.02,16.97,14.2,39.25,29.5,17.05
186,47005963100,21.0,40.12,23.62,15.25,15.56,42.78,23.38,18.28,15.06,40.45,28.0,16.48
187,47005963400,16.02,52.63,23.57,7.77,19.49,54.45,18.56,7.51,23.19,54.82,14.71,7.29
188,47005963200,24.74,44.32,22.86,8.09,17.87,50.36,22.44,9.33,18.1,49.58,22.32,10.0
189,47005963000,22.16,45.99,20.74,11.1,19.28,46.56,22.65,11.5,16.87,47.68,24.83,10.62
190,47015960100,20.87,43.19,21.28,14.66,18.46,46.95,22.91,11.68,18.09,48.03,17.52,16.36
191,47015960200,17.53,38.86,29.33,14.28,13.88,47.93,24.49,13.7,13.87,42.84,26.16,17.13
192,47015960300,19.39,46.85,21.25,12.5,15.08,47.54,27.2,10.19,15.2,47.42,24.51,12.87
193,47021070300,16.26,35.97,34.32,13.46,18.32,31.4,34.72,15.56,13.73,34.77,31.21,20.28
194,47021070102,19.23,39.14,26.66,14.97,16.62,41.76,26.47,15.15,14.26,44.64,23.47,17.63
195,47023970300,12.54,40.33,28.26,18.87,12.24,40.88,31.53,15.35,15.35,37.8,33.02,13.83
196,47163040200,25.68,31.18,30.83,12.31,22.17,33.4,29.66,14.78,19.41,30.4,33.63,16.56
197,47163040900,5.59,33.09,26.97,34.35,6.17,34.48,28.43,30.91,6.19,31.71,26.71,35.38
198,47163041600,8.58,41.44,34.17,15.81,12.4,36.48,29.2,21.91,13.41,36.56,27.73,22.3
199,47163041500,3.7,24.81,27.33,44.16,3.21,19.19,26.9,50.7,4.06,18.68,25.77,51.49
200,47163041800,21.25,46.56,24.16,8.03,21.81,43.83,21.73,12.63,19.66,37.56,27.7,15.08
201,47163042100,10.5,35.97,27.57,25.96,12.99,37.29,27.2,22.51,12.01,35.27,26.57,26.16
202,47163042300,6.15,24.31,34.0,35.53,6.88,25.1,32.61,35.41,6.9,25.32,32.92,34.86
203,47163042600,13.99,31.52,34.57,19.91,13.81,34.3,33.83,18.06,10.92,36.84,32.1,20.14
204,47163042801,12.01,30.89,37.71,19.39,13.31,29.99,35.85,20.86,12.46,30.81,32.53,24.21
205,47163042900,8.16,19.51,30.73,41.61,6.58,20.28,28.08,45.06,3.98,22.54,29.43,44.05
206,47163043000,24.01,32.16,29.42,14.41,26.26,28.81,27.36,17.57,18.63,31.32,30.36,19.69
207,47049965100,27.53,44.93,20.07,7.47,27.36,46.31,20.47,5.87,21.31,46.28,21.51,10.89
208,47023970100,17.7,40.72,29.69,11.9,14.55,49.01,25.46,10.99,13.77,44.83,30.23,11.17
209,47023970200,24.12,32.12,26.51,17.24,19.92,30.06,23.98,26.04,15.62,32.7,26.36,25.32
210,47049965200,30.53,39.23,16.67,13.57,25.91,38.29,20.19,15.62,20.6,42.51,21.42,15.48
211,47049965300,21.53,47.45,23.82,7.21,20.13,49.9,20.6,9.37,14.62,45.79,21.31,18.28
212,47049965000,18.25,47.71,18.11,15.93,13.49,43.84,26.65,16.02,10.33,38.74,31.63,19.29
213,47057500300,18.84,45.25,24.74,11.17,19.18,45.41,25.07,10.35,22.32,41.19,28.53,7.95
214,47057500100,30.31,41.13,20.02,8.53,27.51,39.92,21.59,10.98,31.16,43.02,21.02,4.8
215,47123925400,18.3,40.41,31.4,9.9,20.22,32.95,35.62,11.2,19.53,36.36,33.52,10.59
216,47057500200,21.08,43.7,23.5,11.72,12.84,45.85,26.89,14.42,10.37,46.9,24.92,17.8
217,47125100200,15.35,29.37,25.92,29.37,13.0,40.54,33.46,13.0,9.57,36.49,40.58,13.36
218,47125100602,6.69,39.42,31.77,22.12,6.0,35.17,28.79,30.04,8.03,24.21,35.63,32.12
219,47165021103,6.99,43.45,32.93,16.63,3.23,37.72,38.56,20.49,2.92,31.49,39.85,25.74
220,47165021201,2.26,17.92,23.94,55.88,2.03,14.41,26.6,56.95,1.85,14.56,30.86,52.72
221,47185935000,19.69,46.63,21.56,12.12,18.61,46.02,21.47,13.9,18.34,44.56,23.02,14.07
222,47185935200,16.66,55.46,16.96,10.92,16.36,52.21,17.87,13.56,16.77,49.63,21.71,11.9
223,47185935500,19.11,51.16,21.68,8.06,14.14,51.43,22.05,12.39,15.74,46.39,24.26,13.61
224,47185935400,19.19,42.35,31.01,7.44,20.74,41.21,29.06,8.99,20.66,42.25,26.16,10.92
225,47185935300,19.25,39.1,29.3,12.34,17.16,37.8,34.44,10.6,16.99,48.29,26.52,8.2
226,47185935100,19.16,40.95,21.74,18.16,17.08,43.0,26.09,13.83,14.04,42.96,28.34,14.66
227,47157003400,13.11,12.43,25.05,49.42,17.18,11.59,28.18,43.04,12.72,11.99,32.46,42.83
228,47123925000,17.38,39.67,27.18,15.78,15.3,39.93,28.98,15.78,10.86,39.38,31.75,18.01
229,47123925300,20.19,43.38,25.7,10.73,23.08,46.65,20.51,9.77,22.01,38.73,26.55,12.71
230,47123925200,22.27,41.32,19.02,17.39,24.62,38.33,21.71,15.33,19.87,39.58,25.49,15.07
231,47079969500,19.23,45.78,19.26,15.73,14.99,49.17,20.24,15.6,16.22,44.9,29.41,9.47
232,47123925100,21.75,43.25,22.15,12.84,20.94,47.61,19.63,11.82,16.34,45.37,21.81,16.48
233,47157000100,3.82,6.0,9.86,80.32,4.25,7.41,11.02,77.32,1.82,7.15,9.3,81.73
234,47157000300,29.32,36.61,27.08,6.99,27.96,41.01,27.34,3.69,19.31,55.94,22.77,1.98
235,47157000400,27.18,51.58,17.46,3.78,29.14,43.39,21.54,5.93,29.43,42.87,24.02,3.68
236,47079969000,13.22,40.79,26.99,18.99,13.93,44.13,25.89,16.04,11.0,38.36,29.7,20.94
237,47079969400,18.71,47.98,19.01,14.3,17.41,46.62,19.85,16.12,18.11,41.67,20.15,20.08
238,47079969800,18.22,45.27,23.53,12.97,13.09,51.72,21.71,13.48,12.73,51.6,22.63,13.04
239,47079969200,14.08,53.13,20.97,11.82,11.85,46.75,25.41,15.99,9.85,52.09,20.88,17.18
240,47079969700,24.77,38.95,23.78,12.5,25.42,39.7,23.45,11.43,16.12,48.18,20.49,15.21
241,47079969100,16.52,48.19,25.43,9.85,14.57,51.34,22.68,11.41,14.12,50.78,22.91,12.19
242,47081950100,17.68,45.05,28.32,8.95,19.12,38.41,33.13,9.33,25.72,38.83,25.92,9.53
243,47079969300,22.76,47.51,22.89,6.85,19.88,48.67,23.29,8.16,17.93,50.42,19.85,11.8
244,47081950400,16.32,51.89,19.75,12.04,13.83,51.2,21.49,13.48,16.96,47.26,22.38,13.41
245,47081950200,30.99,46.99,14.84,7.19,23.15,53.27,16.55,7.04,20.45,47.26,22.46,9.83
246,47081950500,28.4,46.01,21.12,4.47,31.01,41.65,22.77,4.57,27.76,49.81,17.07,5.37
247,47145030100,1.36,15.5,24.82,58.32,3.19,13.47,27.78,55.56,4.34,14.73,29.2,51.72
248,47145030300,14.45,39.97,27.72,17.86,16.04,33.81,27.37,22.79,15.13,31.88,27.27,25.71
249,47145030800,21.9,35.49,32.09,10.53,16.15,42.71,30.68,10.46,6.75,41.55,38.56,13.13
250,47145030900,18.66,47.52,20.29,13.53,17.55,48.3,22.3,11.85,13.95,39.27,33.84,12.94
