,TractCode,MaxAdDown_2015,MaxAdDown_2017,MaxAdDown_2019
846,47161110700,136.12447337278107,179.18506951871657,762.4757905759163
847,47183968102,57.74683544303797,138.20689655172413,486.6181818181818
848,47183968201,78.08970099667773,209.4375,705.8881355932203
849,47183968203,98.15384615384616,639.2307692307693,991.6923076923077
850,47183968202,96.38095238095238,286.85714285714283,930.8536585365854
851,47147080104,210.56754838709676,921.7765333333333,735.5572519083969
852,47147080604,235.12244897959184,874.6078431372549,874.8627450980392
853,47147080301,203.47619047619048,866.843137254902,872.2156862745098
854,47147080606,251.63636363636363,952.4634146341464,944.5060240963855
855,47147080302,217.88362068965517,858.6757685950413,841.8564
856,47147080603,182.13131707317072,703.8470588235294,901.9529411764706
857,47147080103,235.1451612903226,950.7549019607843,943.9854368932039
858,47147080605,219.11706666666666,939.0121951219512,895.9883720930233
859,47013951000,129.79090909090908,112.02,75.23
860,47037017902,230.08695652173913,951.1395348837209,951.7441860465116
861,47013950500,133.70909090909092,141.74011299435028,189.9059829059829
862,47013951100,125.80357281553398,142.18561538461537,178.35353535353536
863,47013950200,50.0,56.08441558441559,205.1103896103896
864,47013950700,142.03954285714286,137.01351351351352,550.7668711656441
865,47013950400,121.18741666666666,424.75917117117115,240.04308390022675
866,47013950600,140.55194805194805,151.02848101265823,487.41340782122904
867,47013950100,35.80707317073171,37.01276190476191,30.39252336448598
868,47027955000,494.1834061135371,582.5677966101695,522.4427860696518
869,47013950800,110.39240506329114,110.48701298701299,105.64375
870,47013950900,115.1470588235294,113.36,119.3305785123967
871,47013950300,30.066936708860766,42.0,48.74860335195531
872,47027955100,749.719298245614,850.448275862069,846.1190476190476
873,47051960400,216.48414057507986,649.8066825775657,657.8663484486874
874,47051960600,179.6828425531914,382.38740920096853,385.9123222748815
875,47051960500,214.10645161290321,667.741116751269,675.4873096446701
876,47051960100,169.08,229.19543147208122,240.10913705583755
877,47051960300,234.98245614035088,266.8172588832487,271.73333333333335
878,47051960700,85.25244720496895,239.1938372093023,710.7016432432432
879,47051960800,18.667757575757577,56.48979591836735,50.09361702127659
880,47059090300,101.18143459915612,108.33333333333333,862.3587570621469
881,47059090700,97.51282051282051,100.07692307692308,875.4503816793894
882,47059090500,110.79207920792079,123.3069306930693,931.0571428571428
883,47059091100,83.63829787234043,91.1063829787234,730.854938271605
884,47059090900,91.42857142857143,100.71428571428571,889.0502512562814
885,47059091000,104.69576719576719,111.97089947089947,807.9239130434783
886,47059090400,112.09424083769633,119.73821989528795,884.59375
887,47059090800,110.1526717557252,127.90839694656489,937.6986849315068
888,47059090200,89.97005988023952,93.68263473053892,816.9626168224299
889,47059091300,88.45565749235475,99.96941896024465,830.9590517241379
890,47059091200,90.5940594059406,102.14521452145215,821.4375
891,47059091400,78.34808259587021,87.8023598820059,783.756038647343
892,47059091500,74.6,83.76363636363637,631.0095541401274
893,47059090600,105.17676767676768,114.0909090909091,922.6480263157895
894,47059090100,87.5164113785558,95.76586433260394,858.875
895,47083120200,9.03804347826087,20.2,648.478947368421
896,47083120100,7.741379310344827,14.996062992125983,153.41501976284584
897,47083120300,13.144329896907216,19.263157894736842,407.3567251461988
898,47157020512,137.14979104477612,149.13793103448276,930.8650793650794
899,47157021351,137.06756756756758,176.4732824427481,926.36
900,47157020642,147.80555555555554,522.3504273504274,975.3831775700935
901,47157021540,139.94382481751825,406.0548780487805,985.3055555555555
902,47157005500,118.6431,141.2544705882353,942.8955223880597
903,47037010201,241.55555555555554,976.6792452830189,976.188679245283
904,47095960200,40.38304,83.76667768595041,1000.0
905,47095960100,46.696969696969695,109.01315789473684,1000.0
906,47087960400,160.19565217391303,257.7708333333333,587.1666666666666
907,47087960200,92.11428571428571,296.8857142857143,356.75531914893617
908,47087960100,49.5406976744186,151.71764705882353,356.44117647058823
909,47087960300,193.73888888888888,501.93048128342247,680.6984126984127
910,47037015627,250.0,889.55,891.5
911,47037015623,226.3875,823.7948717948718,871.8717948717949
912,47037980100,75.90377777777778,402.0268,324.79545454545456
913,47037019116,277.57894736842104,947.8421052631579,949.8947368421053
914,47037019115,250.0,996.6296296296297,997.1111111111111
915,47037019005,250.0,989.7857142857143,1000.0
916,47037019600,163.90537777777777,583.7565365853659,570.4122439024391
917,47037019300,118.12070886075949,501.0182926829268,495.0
918,47009011002,100.0,142.56410256410257,942.3076923076923
919,47009010301,101.63223140495867,154.48559670781893,910.1547619047619
920,47009010302,97.7620320855615,118.24202127659575,918.5145888594164
921,47009011001,101.86567164179104,178.1851851851852,955.7111111111111
922,47009011301,97.24460431654676,127.47857142857143,905.9285714285714
923,47009011302,89.06988461538461,85.02158273381295,630.8661971830986
924,47009011401,125.54852525252525,212.1574827586207,211.30107526881721
925,47009011604,109.18174193548387,431.76229508196724,799.9652777777778
926,47009011402,96.3961978021978,115.908101010101,283.5387453874539
927,47009011503,96.34836994219653,285.95142857142855,749.074074074074
928,47009011603,114.51997740112995,590.497512437811,555.5578512396694
929,47009011605,126.04545454545455,652.0449438202247,694.9747899159664
930,47009980200,1.8144000000000002,25.0,6.410958904109589
931,47009011501,58.38461538461539,43.964285714285715,123.49717514124293
932,47031971000,99.54608294930875,787.4549549549549,976.9594594594595
933,47103975601,126.0990099009901,735.9243697478992,725.5042016806723
934,47103975602,143.14446153846154,552.3382352941177,556.8014705882352
935,47031970100,52.827302013422816,125.8663101604278,634.936170212766
936,47031970600,97.7408163265306,290.88709677419354,940.6469387755102
937,47031970700,46.91428571428571,99.04444444444445,830.183486238532
938,47031970300,33.59375,76.38461538461539,725.3333333333334
939,47031970200,67.54608294930875,199.2716894977169,688.5377534246575
940,47031970400,98.52363934426229,281.38759689922483,818.6267605633802
941,47031970900,100.0,683.8038277511962,969.7846889952153
942,47149040807,225.92708333333334,872.4464285714286,979.2156862745098
